layer,position,n_horizon,rho_pc1_horizon,rho_pc2_horizon,rho_pc3_horizon,rho_pc1_reward_ratio,rho_pc1_short_reward,rho_pc1_short_delay,rho_pc1_long_delay,evr_pc1,evr_pc2,evr_pc3,cum_evr_2,cum_evr_5,cum_evr_10,n_pc_horizon,evr_top10,rho_top10,n_choice,silhouette_choice_pc3,rho_pc1_p_short,ridge_r2_horizon
0,R3,1890,0.007136671772628947,-0.10523134090868864,-0.10523134090868864,-0.0023542428343977092,0.016995909002248424,0.050848848966421854,0.02634272450643912,0.8383866548538208,0.161613330245018,6.944982783307907e-13,1.0,1.0,1.0,0,"[0.8384, 0.1616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.007, 0.105, 0.105, 0.105, 0.105, 0.007, 0.007, 0.105, 0.105, 0.007]",2000,0.0002273614809382707,0.1875468748514073,
0,R4,1890,0.1656594763341901,-0.15514456455801798,-0.059825994719786536,0.16525147462694,0.08303537499281283,-0.12038763612468788,0.03447404753051142,0.633317768573761,0.27263757586479187,0.0940442904829979,0.9059553146362305,0.9999995827674866,0.9999995827674866,0,"[0.6333, 0.2726, 0.094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.166, 0.155, 0.06, 0.06, 0.155, 0.06, 0.022, 0.166, 0.166, 0.193]",2000,-0.08938458561897278,0.024365700797238855,
0,R5,1890,0.16584421389370896,-0.15532808399036208,-0.19278143650342866,0.1654379335703108,0.08350181352321273,-0.12015138163629137,0.03313497705794649,0.7365763783454895,0.2634234130382538,4.705778952271422e-13,0.9999997615814209,0.9999997615814209,0.9999997615814209,0,"[0.7366, 0.2634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.166, 0.155, 0.193, 0.155, 0.193, 0.155, 0.166, 0.166, 0.155, 0.193]",2000,-0.09439652413129807,0.024018879351929985,
0,R6,1890,-0.058186931719785256,-0.08529316936561677,-0.1043052319735166,-0.037803406130365785,-0.05846373723324968,0.029277775315852697,0.00529631746897694,0.36382564902305603,0.2736409604549408,0.25143346190452576,0.6374666094779968,1.0000001192092896,1.0000001192092896,0,"[0.3638, 0.2736, 0.2514, 0.093, 0.0181, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.058, 0.085, 0.104, 0.127, 0.06, 0.153, 0.167, 0.154, 0.019, 0.134]",2000,0.00707055302336812,0.02961626996198167,
0,R7,1890,-0.038829157924477026,0.14428688659793382,0.08832299395033681,0.073166590248762,-0.5672491664994744,0.02648514252779913,0.05988558966856037,0.5812724232673645,0.19923727214336395,0.14748597145080566,0.7805097103118896,0.9983473420143127,0.9999997615814209,0,"[0.5813, 0.1992, 0.1475, 0.0572, 0.0132, 0.0017, 0.0, 0.0, 0.0, 0.0]","[0.039, 0.144, 0.088, 0.027, 0.151, 0.186, 0.152, 0.067, 0.189, 0.144]",2000,0.029240520671010017,0.059152365770909814,
1,T0,1890,0.021444011012273813,-0.5844474634674062,0.011914948915929821,0.1423569082238596,0.3293465219116645,-0.02160302910051552,0.040926636661929194,0.33213552832603455,0.21406179666519165,0.15423989295959473,0.5461972951889038,0.8372894525527954,0.9180926084518433,1,"[0.3321, 0.2141, 0.1542, 0.1034, 0.0334, 0.0317, 0.0188, 0.0134, 0.0086, 0.0082]","[0.021, 0.584, 0.012, 0.097, 0.112, 0.093, 0.237, 0.242, 0.162, 0.056]",2000,0.24213509261608124,-0.005518673315923552,
1,T1,1890,-0.3931829366518677,0.15066315640971997,0.6610728151211652,-0.21855020394019245,-0.6677329853361001,0.04658243695332117,-0.12382050358013477,0.32378438115119934,0.2560425102710724,0.10733875632286072,0.5798268914222717,0.7603610157966614,0.8424186706542969,2,"[0.3238, 0.256, 0.1073, 0.0394, 0.0338, 0.0223, 0.02, 0.0153, 0.0124, 0.0121]","[0.393, 0.151, 0.661, 0.098, 0.283, 0.142, 0.05, 0.119, 0.044, 0.162]",2000,0.22486050426959991,0.3011076481651259,
1,T2,1890,0.1991199883509684,0.11515837074854297,-0.3043098206497956,0.09430018769697622,0.4887859305357641,-0.10164701200271227,0.09756727909862857,0.6334230899810791,0.0787593275308609,0.07500350475311279,0.7121824026107788,0.882805347442627,0.9580309987068176,5,"[0.6334, 0.0788, 0.075, 0.0519, 0.0437, 0.0228, 0.0193, 0.0165, 0.0099, 0.0068]","[0.199, 0.115, 0.304, 0.371, 0.383, 0.335, 0.351, 0.078, 0.036, 0.126]",2000,0.08888623118400574,-0.046664620991086196,
1,T3,1890,-0.5604331245906631,-0.268756928380503,-0.3403718099412167,-0.09571155450103666,-0.27733216743766737,0.0569384543690573,-0.041719306835515,0.3155900835990906,0.16365167498588562,0.1165313869714737,0.4792417585849762,0.7085754871368408,0.8160380125045776,2,"[0.3156, 0.1637, 0.1165, 0.0683, 0.0445, 0.031, 0.0281, 0.0197, 0.0145, 0.0142]","[0.56, 0.269, 0.34, 0.109, 0.163, 0.033, 0.018, 0.058, 0.067, 0.137]",2000,0.2028459906578064,0.5717470970552646,
1,T4,1890,-0.3165362932253605,-0.2041222299976937,-0.7034532228507188,-0.2031104286640185,-0.6584095834528814,0.04763907251401714,-0.11273391055196322,0.6393911242485046,0.0752396360039711,0.04888758063316345,0.7146307826042175,0.8213765025138855,0.8854655623435974,2,"[0.6394, 0.0752, 0.0489, 0.0333, 0.0245, 0.0167, 0.015, 0.013, 0.0103, 0.009]","[0.317, 0.204, 0.703, 0.186, 0.046, 0.165, 0.143, 0.026, 0.042, 0.055]",2000,0.1281374990940094,0.04281189704236594,
1,T5,1890,-0.5661872490390725,-0.36174464436952714,-0.25831816392594115,-0.179024544776681,-0.5832604390151915,0.03444179099877976,-0.0989144555491491,0.3001708388328552,0.24259307980537415,0.12694670259952545,0.5427639484405518,0.8086349368095398,0.9219327569007874,3,"[0.3002, 0.2426, 0.1269, 0.083, 0.0559, 0.0351, 0.0254, 0.0244, 0.0162, 0.0121]","[0.566, 0.362, 0.258, 0.328, 0.09, 0.152, 0.036, 0.186, 0.024, 0.113]",2000,0.1809302717447281,0.416908521547793,
1,T6,1890,-0.1909702378855218,0.28068446107048356,-0.4847666257547939,-0.11732935143250722,-0.4358569075224982,0.04157819750818288,-0.0959029954072362,0.3606839179992676,0.14355966448783875,0.10724810510873795,0.5042436122894287,0.7428858280181885,0.8507612943649292,2,"[0.3607, 0.1436, 0.1072, 0.076, 0.0554, 0.0308, 0.0294, 0.0216, 0.0148, 0.0112]","[0.191, 0.281, 0.485, 0.301, 0.295, 0.159, 0.06, 0.036, 0.004, 0.216]",2000,0.12036006152629852,-0.0514186881678469,
1,T7,1890,0.01110672694505513,-0.27534365697770913,-0.6674381235732751,0.1754078502588625,0.5522810359085832,-0.013292160552962052,0.11372519637324513,0.6566202640533447,0.17470602691173553,0.06437210738658905,0.8313263058662415,0.9425718188285828,0.9741588234901428,1,"[0.6566, 0.1747, 0.0644, 0.032, 0.0149, 0.0097, 0.0078, 0.0066, 0.0039, 0.0036]","[0.011, 0.275, 0.667, 0.224, 0.181, 0.229, 0.214, 0.28, 0.017, 0.092]",2000,0.10923217982053757,-0.0016413214669559575,
1,T8,1890,-0.1092945821472587,0.18431561720740297,0.11520757817218276,-0.19879058300335556,-0.4857543383713425,0.03436657963570087,0.009061473088238728,0.2629903256893158,0.17292901873588562,0.1491122841835022,0.4359193444252014,0.714617908000946,0.8276330828666687,2,"[0.263, 0.1729, 0.1491, 0.0761, 0.0534, 0.0342, 0.0239, 0.021, 0.0192, 0.0148]","[0.109, 0.184, 0.115, 0.269, 0.353, 0.606, 0.158, 0.123, 0.081, 0.01]",2000,0.11346565932035446,-0.12351732658546438,
1,R0,1890,-0.3950471011545614,0.08295001280995834,0.7055829109498688,-0.206431249608412,-0.6820574100796306,0.11630933045866833,-0.12684547670328608,0.31076887249946594,0.1362079232931137,0.12840990722179413,0.44697678089141846,0.7288818359375,0.8337904214859009,2,"[0.3108, 0.1362, 0.1284, 0.1041, 0.0494, 0.0337, 0.0259, 0.0172, 0.0148, 0.0133]","[0.395, 0.083, 0.706, 0.098, 0.035, 0.036, 0.153, 0.093, 0.098, 0.106]",2000,0.1561461091041565,0.32820140950022547,
1,R1,1890,0.36944414068934284,-0.7385623278066992,0.17853136339092093,0.1445867719774103,0.5952079787242195,-0.11200639210735806,0.1163888247706121,0.23446442186832428,0.12407585233449936,0.09340418130159378,0.35854026675224304,0.5528023838996887,0.6766746044158936,2,"[0.2345, 0.1241, 0.0934, 0.0586, 0.0423, 0.0378, 0.0258, 0.0222, 0.0201, 0.018]","[0.369, 0.739, 0.179, 0.192, 0.082, 0.117, 0.163, 0.225, 0.139, 0.051]",2000,0.16537246108055115,-0.1319695702953428,
1,R2,1890,0.4118576594863963,0.40293088249761927,-0.4191371865839081,0.19490322204074936,0.6071221822111373,-0.047882939671177335,0.06429500991549561,0.31937888264656067,0.1299392580986023,0.10346467047929764,0.44931814074516296,0.6628668904304504,0.7688457369804382,3,"[0.3194, 0.1299, 0.1035, 0.0671, 0.043, 0.0304, 0.0256, 0.0216, 0.0148, 0.0136]","[0.412, 0.403, 0.419, 0.12, 0.27, 0.082, 0.246, 0.141, 0.035, 0.089]",2000,0.14270073175430298,-0.169686314171139,
1,R3,1890,0.040619912484931076,-0.20749030466763727,0.4814207958856664,0.03566022989846295,0.09088062194051212,-0.06148239762762612,0.018161119588619448,0.7398447394371033,0.2598525583744049,5.7105906307697296e-05,0.9996973276138306,0.9998131990432739,0.9998860359191895,4,"[0.7398, 0.2599, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.041, 0.207, 0.481, 0.526, 0.318, 0.107, 0.433, 0.025, 0.165, 0.033]",2000,0.0025722221471369267,-0.15028825135237892,
1,R4,1890,-0.24496513595223324,0.03684154501002596,0.04969999347355025,-0.17838840806604922,-0.14817807100076005,0.15424545150716557,-0.02800958281037059,0.4567403793334961,0.3071712255477905,0.18170739710330963,0.7639116048812866,0.9995516538619995,0.9997820258140564,2,"[0.4567, 0.3072, 0.1817, 0.0536, 0.0003, 0.0001, 0.0001, 0.0, 0.0, 0.0]","[0.245, 0.037, 0.05, 0.129, 0.157, 0.41, 0.258, 0.054, 0.107, 0.402]",2000,-0.013177850283682346,0.1686937789362013,
1,R5,1890,-0.09206762545149019,0.12130326219228253,-0.05415271210611129,-0.07271828141869474,0.0717429731041206,0.0786980098359364,-0.04192613624808783,0.7716515064239502,0.21160848438739777,0.01046047918498516,0.9832599759101868,0.9996406435966492,0.9998562335968018,2,"[0.7717, 0.2116, 0.0105, 0.0053, 0.0006, 0.0001, 0.0, 0.0, 0.0, 0.0]","[0.092, 0.121, 0.054, 0.006, 0.045, 0.456, 0.471, 0.1, 0.241, 0.166]",2000,-0.06888073682785034,-0.07764576873580702,
1,R6,1890,-0.05902680728145707,-0.02177879881054529,-0.09459151146363991,-0.0778340046226426,-0.055255021411986106,0.06819544167484246,0.02297864442714671,0.6678386330604553,0.15260563790798187,0.10496459901332855,0.8204442858695984,0.9962959885597229,0.9998117685317993,1,"[0.6678, 0.1526, 0.105, 0.0639, 0.007, 0.0031, 0.0002, 0.0001, 0.0001, 0.0001]","[0.059, 0.022, 0.095, 0.069, 0.006, 0.008, 0.025, 0.026, 0.108, 0.43]",2000,-0.021379463374614716,-0.04222926756173454,
1,R7,1890,-0.032082538295683576,-0.005638922575049889,-0.16515251530790387,0.07006530839997153,-0.5235211984142543,0.039958200018420084,0.020293217389438595,0.6583773493766785,0.13029861450195312,0.1002291664481163,0.7886759638786316,0.9653086066246033,0.9977696537971497,0,"[0.6584, 0.1303, 0.1002, 0.0483, 0.0281, 0.0154, 0.0067, 0.004, 0.0034, 0.0029]","[0.032, 0.006, 0.165, 0.016, 0.139, 0.096, 0.057, 0.093, 0.072, 0.117]",2000,0.032292257994413376,0.029728119218797963,
2,T0,1890,-0.24368698044747855,-0.43721242742216404,0.39461262653570944,-0.27079354427252966,-0.739855360067247,0.08255299800398415,-0.1678844354781728,0.36653831601142883,0.18754611909389496,0.13277636468410492,0.5540844202041626,0.8337206244468689,0.9074640274047852,2,"[0.3665, 0.1875, 0.1328, 0.1111, 0.0358, 0.0268, 0.0185, 0.0111, 0.0095, 0.0079]","[0.244, 0.437, 0.395, 0.205, 0.109, 0.194, 0.251, 0.226, 0.052, 0.222]",2000,0.21412532031536102,0.09698205205502554,
2,T1,1890,-0.48844789292937235,-0.44036573581151145,-0.20804647787621985,-0.21152440745294318,-0.678209844170208,0.05931608152190901,-0.11850636928366168,0.261545330286026,0.14472781121730804,0.11923641711473465,0.40627312660217285,0.6572235822677612,0.7776917815208435,2,"[0.2615, 0.1447, 0.1192, 0.0824, 0.0493, 0.0385, 0.0282, 0.0244, 0.016, 0.0134]","[0.488, 0.44, 0.208, 0.255, 0.094, 0.173, 0.214, 0.121, 0.032, 0.193]",2000,0.19806750118732452,0.3611197988740027,
2,T2,1890,-0.24027609132531885,-0.19921122564449711,-0.2082526937303327,-0.08650150292807673,-0.47600964376164984,0.0793909373682751,-0.10403280607019673,0.6591655611991882,0.0869726687669754,0.06187276169657707,0.7461382150650024,0.8943110108375549,0.9593522548675537,3,"[0.6592, 0.087, 0.0619, 0.0463, 0.04, 0.0199, 0.0159, 0.0143, 0.0086, 0.0063]","[0.24, 0.199, 0.208, 0.361, 0.466, 0.341, 0.266, 0.142, 0.0, 0.151]",2000,0.07909248769283295,0.06690152873330878,
2,T3,1890,0.2779207569312486,0.2702279202488832,0.5773080297596445,0.06884845921050402,0.47793675586608664,0.02913379179458466,0.15644813807517172,0.38249853253364563,0.18443383276462555,0.078015998005867,0.5669323801994324,0.7516260147094727,0.8326712250709534,1,"[0.3825, 0.1844, 0.078, 0.0719, 0.0348, 0.0246, 0.0195, 0.0144, 0.0126, 0.0099]","[0.278, 0.27, 0.577, 0.155, 0.155, 0.129, 0.03, 0.23, 0.272, 0.001]",2000,0.12521442770957947,-0.1850806875301029,
2,T4,1890,-0.3255890449059909,0.013614514587230411,-0.20693626740089538,-0.10711006845024162,-0.570167645997331,0.09296425087815807,-0.10798266136833073,0.4082758128643036,0.12718456983566284,0.07551225274801254,0.535460352897644,0.7162446975708008,0.814494252204895,3,"[0.4083, 0.1272, 0.0755, 0.0663, 0.039, 0.0283, 0.0245, 0.0183, 0.0156, 0.0115]","[0.326, 0.014, 0.207, 0.575, 0.112, 0.429, 0.056, 0.123, 0.006, 0.014]",2000,0.08230559527873993,0.01933156081507307,
2,T5,1890,-0.6035586088055,0.06287837190395328,-0.26291198495305745,-0.04701858931130986,-0.195219195607346,0.026941574642052595,0.05464149027054721,0.29877203702926636,0.25432929396629333,0.11516868323087692,0.5531013011932373,0.8066686391830444,0.9214074015617371,1,"[0.2988, 0.2543, 0.1152, 0.0879, 0.0505, 0.0337, 0.0264, 0.0237, 0.0167, 0.0143]","[0.604, 0.063, 0.263, 0.299, 0.048, 0.167, 0.145, 0.178, 0.052, 0.102]",2000,0.19192910194396973,0.5388783781088191,
2,T6,1890,-0.6483243204493842,-0.35228812725972547,-0.2267224908921045,0.048666068610338155,0.11187948416249045,0.014333141898511237,0.04355769631962437,0.218628391623497,0.20251072943210602,0.13266627490520477,0.421139121055603,0.6897702813148499,0.8213894367218018,3,"[0.2186, 0.2025, 0.1327, 0.0887, 0.0473, 0.0403, 0.029, 0.0229, 0.0225, 0.0169]","[0.648, 0.352, 0.227, 0.012, 0.202, 0.02, 0.047, 0.304, 0.111, 0.039]",2000,0.1809193640947342,0.5673325303316041,
2,T7,1890,-0.051438818514436026,-0.19936427965209194,0.6575902798997201,-0.1587278685651086,-0.529877796474556,0.005115342682026764,-0.10769923855132171,0.64276123046875,0.17376621067523956,0.07097703963518143,0.8165274262428284,0.9366424679756165,0.9683387279510498,1,"[0.6428, 0.1738, 0.071, 0.0332, 0.016, 0.0101, 0.0069, 0.0063, 0.0048, 0.0035]","[0.051, 0.199, 0.658, 0.209, 0.142, 0.173, 0.271, 0.26, 0.008, 0.074]",2000,0.10894128680229187,0.03383018534931509,
2,T8,1890,-0.08345217585767435,0.396200585431263,0.5407462715828355,-0.19185107870148935,-0.5631763899002128,0.0311802258327899,-0.07008952937356865,0.42542994022369385,0.1732369065284729,0.10073353350162506,0.5986668467521667,0.8342517614364624,0.8996790647506714,3,"[0.4254, 0.1732, 0.1007, 0.088, 0.0469, 0.0239, 0.0149, 0.0097, 0.009, 0.0078]","[0.083, 0.396, 0.541, 0.054, 0.336, 0.157, 0.25, 0.177, 0.071, 0.218]",2000,0.10593099892139435,-0.05685309792470637,
2,R0,1890,-0.347543827139925,0.24968516897268517,0.674693933772018,-0.2492117469950173,-0.765304986933819,0.0810880946871744,-0.14418756980070294,0.31320786476135254,0.15683887898921967,0.10105472803115845,0.4700467586517334,0.6829333305358887,0.7912127375602722,2,"[0.3132, 0.1568, 0.1011, 0.0771, 0.0347, 0.0299, 0.023, 0.0204, 0.0192, 0.0158]","[0.348, 0.25, 0.675, 0.168, 0.141, 0.062, 0.072, 0.091, 0.005, 0.24]",2000,0.1234775111079216,0.21811150613913985,
2,R1,1890,0.02020199355747973,0.29460892986179626,0.7423402399016622,-0.08459944324675239,0.04868120430361017,-0.03210523208783637,0.02581060247928878,0.24761028587818146,0.2026757150888443,0.07725074142217636,0.45028600096702576,0.6013844609260559,0.6938130855560303,1,"[0.2476, 0.2027, 0.0773, 0.0421, 0.0318, 0.0242, 0.0199, 0.0184, 0.0157, 0.0143]","[0.02, 0.295, 0.742, 0.174, 0.097, 0.099, 0.194, 0.024, 0.041, 0.146]",2000,0.09599252045154572,0.06855880200497919,
2,R2,1890,0.45729195921690285,0.35554823508303124,0.49595759330560635,0.22967239154922572,0.6837712102519922,-0.08089928970383654,0.10583127214970825,0.30750760436058044,0.1133633404970169,0.09563002735376358,0.42087095975875854,0.6189027428627014,0.7238257527351379,3,"[0.3075, 0.1134, 0.0956, 0.0582, 0.0442, 0.0314, 0.0225, 0.02, 0.0165, 0.0145]","[0.457, 0.356, 0.496, 0.094, 0.121, 0.218, 0.003, 0.082, 0.01, 0.177]",2000,0.1213386282324791,-0.20550687679377153,
2,R3,1890,0.0876448322388751,-0.2236381705851252,-0.391683117985826,0.02629793866480859,0.14261101764208425,-0.054451752157085566,-0.05960881011528411,0.6918886303901672,0.30754005908966064,0.00014363481022883207,0.9994286894798279,0.9997085332870483,0.9998206496238708,3,"[0.6919, 0.3075, 0.0001, 0.0001, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.088, 0.224, 0.392, 0.178, 0.292, 0.282, 0.058, 0.397, 0.1, 0.315]",2000,0.0045910547487437725,-0.2758331545173432,
2,R4,1890,-0.28928650434884395,-0.14181556069084883,-0.06146353089673331,-0.1882169942411804,-0.18940353124333092,0.1493212441612769,-0.048564572927876894,0.4652969241142273,0.3288230299949646,0.1527947038412094,0.7941199541091919,0.9993032217025757,0.9996789693832397,2,"[0.4653, 0.3288, 0.1528, 0.0521, 0.0002, 0.0002, 0.0001, 0.0001, 0.0, 0.0]","[0.289, 0.142, 0.061, 0.119, 0.278, 0.318, 0.077, 0.285, 0.329, 0.038]",2000,-0.010105671361088753,0.18828427224626884,
2,R5,1890,-0.16758136763585368,-0.18135556822341303,-0.03333625109913286,-0.029340762993230258,0.01845789300595598,0.024782620643750804,-0.02141201867733592,0.768829345703125,0.20731210708618164,0.013444602489471436,0.9761414527893066,0.9995664358139038,0.9997889399528503,2,"[0.7688, 0.2073, 0.0134, 0.0093, 0.0007, 0.0001, 0.0, 0.0, 0.0, 0.0]","[0.168, 0.181, 0.033, 0.099, 0.06, 0.434, 0.433, 0.241, 0.131, 0.197]",2000,-0.05781705304980278,-0.1460268551541604,
2,R6,1890,-0.08444438378093341,-0.010802053906729156,-0.025509106818393,-0.10717743121140913,-0.09367329911642347,0.08949556450107017,-0.0007103175506393846,0.6255215406417847,0.15030935406684875,0.1114998459815979,0.775830864906311,0.9907239079475403,0.9992479681968689,0,"[0.6255, 0.1503, 0.1115, 0.0933, 0.0101, 0.0072, 0.0007, 0.0003, 0.0002, 0.0001]","[0.084, 0.011, 0.026, 0.132, 0.012, 0.036, 0.012, 0.043, 0.038, 0.006]",2000,-0.019199393689632416,0.025978236592099115,
2,R7,1890,-0.11840681614759152,0.06687178224258553,-0.07678919238542067,0.03652099209705638,-0.4841720079697992,0.06030332348116529,0.02168981831096266,0.8513779640197754,0.05328381806612015,0.04614294692873955,0.9046617746353149,0.9839251041412354,0.9972041845321655,0,"[0.8514, 0.0533, 0.0461, 0.021, 0.0121, 0.0062, 0.0027, 0.0017, 0.0015, 0.0012]","[0.118, 0.067, 0.077, 0.063, 0.152, 0.009, 0.007, 0.068, 0.079, 0.11]",2000,0.005627550184726715,0.07726086242276971,
3,T0,1890,0.25345381733006955,0.4152988078201345,0.4729536363999857,0.28293056365044444,0.7566203308750747,-0.08187363676207898,0.17222405310641914,0.3444696068763733,0.17016832530498505,0.11969612538814545,0.5146379470825195,0.7849783301353455,0.8654268383979797,2,"[0.3445, 0.1702, 0.1197, 0.1022, 0.0484, 0.0257, 0.0201, 0.015, 0.0108, 0.0088]","[0.253, 0.415, 0.473, 0.048, 0.099, 0.296, 0.161, 0.162, 0.206, 0.294]",2000,0.20856106281280518,-0.09835792234348156,
3,T1,1890,-0.3167176691960502,-0.16280796016944624,-0.7393862772095532,-0.2112433669019515,-0.7890254640462359,0.05477970486392126,-0.11684699270765839,0.3024761974811554,0.11522047966718674,0.1060868427157402,0.41769668459892273,0.6269756555557251,0.7515174746513367,2,"[0.3025, 0.1152, 0.1061, 0.0624, 0.0408, 0.0387, 0.0257, 0.0231, 0.0196, 0.0175]","[0.317, 0.163, 0.739, 0.159, 0.125, 0.153, 0.068, 0.219, 0.014, 0.223]",2000,0.14704376459121704,0.11178168113572454,
3,T2,1890,-0.25843734800309115,-0.1706949335458363,-0.14819183447856094,-0.06346890686280812,-0.4443133826590923,0.07240187654735986,-0.10100591061171174,0.6232554912567139,0.10259661078453064,0.07357615232467651,0.7258521318435669,0.888512372970581,0.9535234570503235,3,"[0.6233, 0.1026, 0.0736, 0.0541, 0.0349, 0.0187, 0.0168, 0.0134, 0.0091, 0.0069]","[0.258, 0.171, 0.148, 0.468, 0.327, 0.326, 0.28, 0.023, 0.063, 0.202]",2000,0.07799369841814041,0.08150816087794065,
3,T3,1890,0.37336415134228956,0.48612538216091994,-0.410850461812177,0.1079732785373148,0.5591004777423645,-0.0015774018488203265,0.16494517793832716,0.32284998893737793,0.1665654182434082,0.1412629783153534,0.48941540718078613,0.7366371154785156,0.8111194372177124,3,"[0.3228, 0.1666, 0.1413, 0.0757, 0.0302, 0.0202, 0.0164, 0.0138, 0.0124, 0.0117]","[0.373, 0.486, 0.411, 0.149, 0.052, 0.114, 0.105, 0.209, 0.109, 0.022]",2000,0.17271459102630615,-0.2755332548791107,
3,T4,1890,-0.2650189599992048,-0.13982192696588755,0.6085463143767038,-0.15006388487644273,-0.6643628713600862,0.08776182836611134,-0.1285453773681087,0.38431480526924133,0.15984918177127838,0.0756101906299591,0.5441640019416809,0.7220441699028015,0.8134770393371582,2,"[0.3843, 0.1598, 0.0756, 0.0571, 0.0451, 0.0242, 0.0225, 0.0169, 0.0149, 0.0129]","[0.265, 0.14, 0.609, 0.369, 0.024, 0.241, 0.3, 0.039, 0.157, 0.073]",2000,0.0861440971493721,0.06926104021449485,
3,T5,1890,-0.5372053252559316,0.303735177339996,-0.2889981059470458,0.03282293352851874,0.03273644590472263,0.028092836639105518,0.09749900772015443,0.3271099627017975,0.24151307344436646,0.10721352696418762,0.5686230659484863,0.8167456984519958,0.9241060614585876,3,"[0.3271, 0.2415, 0.1072, 0.0926, 0.0484, 0.033, 0.0241, 0.0207, 0.017, 0.0125]","[0.537, 0.304, 0.289, 0.358, 0.003, 0.086, 0.008, 0.166, 0.08, 0.083]",2000,0.20799502730369568,0.528065900286724,
3,T6,1890,0.3553544644250062,-0.5756107689635648,0.4285107408294319,0.22725837915496927,0.7517695843997458,-0.029219601081524448,0.15444371631051299,0.2569456994533539,0.17408117651939392,0.13658317923545837,0.4310268759727478,0.689243733882904,0.8000611662864685,3,"[0.2569, 0.1741, 0.1366, 0.0806, 0.041, 0.0298, 0.026, 0.0213, 0.0183, 0.0154]","[0.355, 0.576, 0.429, 0.029, 0.08, 0.112, 0.06, 0.191, 0.085, 0.041]",2000,0.15247216820716858,-0.13483179900852296,
3,T7,1890,-0.04870959936472629,-0.19759969942470262,0.655805822481396,-0.17491392807009162,-0.5570927059874192,0.011964325948075834,-0.11902431894989793,0.6045380234718323,0.19557592272758484,0.07399206608533859,0.8001139163970947,0.9270771741867065,0.9601128697395325,2,"[0.6045, 0.1956, 0.074, 0.0362, 0.0168, 0.0107, 0.0072, 0.0064, 0.005, 0.0037]","[0.049, 0.198, 0.656, 0.252, 0.165, 0.146, 0.002, 0.403, 0.07, 0.081]",2000,0.10634241998195648,0.021345786080880808,
